address,best,bin,building_id,building_name,distance_m,district,footprint_area,footprint_verts,height_source,is_context,lat,lod_tier,lon,min_height,osm_building_type,osm_id,osm_levels,osm_type,postcode,roof_height,second,x_m,y_m
694 Madison Avenue,0.989,1040892,21415,,0.9,Turtle Bay / Sutton,102.6,4,tag,0,40.765747,block,-73.9701113,0.0,yes,265345805,,way,10065,18.0,0.931,-177.97,-1576.02
8 East 64th Street,0.855,1041067,21430,,5.8,Turtle Bay / Sutton,118.4,6,tag,0,40.7669516,block,-73.9702038,0.0,yes,265345820,,way,10065,17.9,0.846,-185.77,-1442.81
,0.934,1041064,21448,,5.4,Turtle Bay / Sutton,125.9,4,tag,0,40.7661064,block,-73.9682822,0.0,yes,265345841,,way,,17.1,0.916,-23.79,-1536.27
,0.679,1041052,21463,,25.4,Turtle Bay / Sutton,118.3,5,tag,0,40.7666507,block,-73.9700516,0.0,yes,265345871,,way,,4.5,0.642,-172.93,-1476.08
424 West 55th Street,0.761,1026800,21501,,14.1,Hell's Kitchen,409.9,5,tag,0,40.7668825,block,-73.9879015,0.0,yes,265353304,,way,10019,13.4,0.73,-1677.58,-1450.46
854 10th Avenue,0.884,1026856,21586,,2.5,Hell's Kitchen,115.4,4,tag,0,40.7684815,block,-73.9886893,0.0,yes,265353541,,way,10019,14.0,0.837,-1743.99,-1273.64
856 10th Avenue,0.882,1026877,21588,,2.5,Hell's Kitchen,105.2,5,tag,0,40.7685274,block,-73.9886554,0.0,apartments,265353543,,way,10019,13.7,0.881,-1741.13,-1268.58
400 West 57th Street,0.59,1081705,21592,The Windermere,4.2,Hell's Kitchen,911.4,18,tag,0,40.7678024,block,-73.9861959,0.0,construction,265353547,,way,10019,27.0,0.546,-1533.81,-1348.74
,0.885,1026855,21598,,2.5,Hell's Kitchen,113.2,4,tag,0,40.768434,block,-73.9887243,0.0,yes,265353553,,way,,14.0,0.834,-1746.94,-1278.9
467 West 57th Street,0.989,1026901,21620,,0.9,Hell's Kitchen,89.2,4,tag,0,40.7690736,block,-73.9878645,0.0,apartments,265353679,5,way,10019,16.4,0.93,-1674.46,-1208.18
608 West 48th Street,0.651,1027123,21676,,11.0,Hell's Kitchen,227.0,5,tag,0,40.7647219,block,-73.9963526,0.0,yes,265356000,,way,10036,8.7,0.607,-2389.96,-1689.36
506 West 48th Street,0.516,1088435,21727,,19.0,Midtown West / Times Sq,542.9,7,tag,0,40.7635722,block,-73.9935259,0.0,yes,265356058,,way,10036,21.4,0.462,-2151.68,-1816.49
609 West 46th Street,0.659,1091842,21740,,8.8,Midtown West / Times Sq,430.0,5,tag,0,40.763861,block,-73.9970284,0.0,yes,265357824,,way,10036,14.5,0.615,-2446.92,-1784.55
60 East 118th Street,0.988,1086457,21849,,0.9,East Harlem,84.3,4,tag,0,40.8008254,block,-73.9432874,0.0,yes,265794795,,way,10035,12.2,0.93,2083.13,2302.75
62 East 118th Street,0.989,1086454,21851,,0.9,East Harlem,84.6,4,tag,0,40.8007989,block,-73.9432249,0.0,yes,265794797,,way,10035,12.5,0.929,2088.4,2299.82
68 East 118th Street,0.989,1086565,21857,,0.9,East Harlem,82.8,4,tag,0,40.800719,block,-73.9430357,0.0,yes,265794803,,way,10035,12.8,0.929,2104.34,2290.98
1640 Park Avenue,0.428,1051675,21869,,43.6,Yorkville / Carnegie Hill,991.0,4,tag,0,40.7996764,block,-73.9429717,0.0,yes,265794817,,way,10035,6.5,0.384,2109.74,2175.69
104 East 117th Street,0.989,1082370,21911,,0.9,Yorkville / Carnegie Hill,61.4,4,tag,0,40.7997101,block,-73.9424964,0.0,yes,265796785,,way,10035,10.7,0.939,2149.8,2179.43
106 East 117th Street,0.989,1082371,21914,,0.9,Yorkville / Carnegie Hill,62.5,4,tag,0,40.7996889,block,-73.9424461,0.0,yes,265796791,,way,10035,10.7,0.945,2154.05,2177.08
108 East 117th Street,0.989,1082372,21916,,0.9,Yorkville / Carnegie Hill,62.6,4,tag,0,40.7996674,block,-73.9423953,0.0,yes,265796795,,way,10035,10.7,0.945,2158.33,2174.71
110 East 117th Street,0.988,1082373,21919,,0.9,Yorkville / Carnegie Hill,62.5,5,tag,0,40.799646,block,-73.9423445,0.0,yes,265796800,,way,10035,10.7,0.932,2162.61,2172.34
1441A 5th Avenue,0.989,1085989,21973,,0.9,East Harlem,82.5,4,tag,0,40.8013744,block,-73.9455884,0.0,yes,265798932,,way,10035,11.0,0.931,1889.16,2363.45
1786 Madison Avenue,0.989,1086014,21987,,0.9,East Harlem,82.5,4,tag,0,40.8009113,block,-73.9444894,0.0,yes,265798955,,way,10035,11.4,0.931,1981.8,2312.25
54 East 120th Street,0.989,1086471,22006,,0.9,East Harlem,83.0,4,tag,0,40.8021478,block,-73.9425647,0.0,yes,265798992,,way,10035,11.2,0.929,2144.04,2448.97
56 East 119th Street,0.989,1086156,22008,,0.9,East Harlem,91.1,4,tag,0,40.8015458,block,-73.9430898,0.0,yes,265798996,,way,10035,11.1,0.932,2099.79,2382.4
62 East 120th Street,0.989,1086476,22020,,0.9,East Harlem,82.4,4,tag,0,40.8020423,block,-73.9423131,0.0,yes,265799017,,way,10035,11.2,0.93,2165.25,2437.3
67 East 119th Street,0.989,1086465,22030,,0.9,East Harlem,83.0,4,tag,0,40.8017857,block,-73.9425898,0.0,yes,265799036,,way,10035,10.8,0.929,2141.93,2408.93
68 East 120th Street,0.989,1086479,22032,,0.9,East Harlem,82.9,4,tag,0,40.8019635,block,-73.9421253,0.0,yes,265799043,,way,10035,11.5,0.931,2181.08,2428.6
69 East 118th Street,0.989,1086142,22033,,0.9,East Harlem,94.8,4,tag,0,40.8010766,block,-73.9428561,0.0,yes,265799047,,way,10035,11.4,0.93,2119.48,2330.52
66 West 116th Street,0.89,1051423,22063,,2.2,East Harlem,157.8,16,tag,0,40.8015935,block,-73.9493284,0.0,yes,265799242,,way,10026,17.4,0.88,1573.9,2387.68
,0.971,1044218,22141,,2.3,Midtown East,141.9,5,tag,0,40.7616461,block,-73.9632214,0.0,yes,266195298,,way,,14.0,0.911,402.81,-2029.46
342 East 62nd Street,0.953,1044242,22170,,0.8,Midtown East,193.8,16,tag,0,40.7617029,block,-73.9616738,0.0,yes,266206816,,way,10065,20.1,0.902,533.26,-2023.19
206 East 60th Street,0.989,1043355,22198,,0.9,Midtown East,170.0,6,tag,0,40.7617656,block,-73.9657515,0.0,yes,266217106,,way,10022,13.2,0.935,189.53,-2016.26
110 East 60th Street,0.619,1041901,22210,,13.8,Midtown East,563.6,7,tag,0,40.7630697,district,-73.9688571,0.0,yes,266233366,,way,10022,56.0,0.568,-72.25,-1872.05
129 East 58th Street,0.475,1037167,22215,,29.8,Midtown East,99.1,5,tag,0,40.7619513,block,-73.9690153,0.0,yes,266233412,,way,10022,10.8,0.44,-85.58,-1995.72
116 East 61st Street,0.893,1041947,22270,,5.1,Midtown East,90.9,4,tag,0,40.7636985,block,-73.9682605,0.0,yes,266236197,,way,10065,14.1,0.884,-21.95,-1802.53
123 East 62nd Street,0.989,1042029,22290,,0.9,Turtle Bay / Sutton,82.0,4,tag,0,40.764572,block,-73.9674785,0.0,yes,266236217,,way,10065,12.6,0.945,43.96,-1705.94
125 East 62nd Street,0.988,1042061,22297,,0.9,Turtle Bay / Sutton,82.6,4,tag,0,40.7645514,block,-73.9674293,0.0,yes,266236224,,way,10065,16.9,0.931,48.11,-1708.22
126 East 61st Street,0.989,1041944,22299,,0.9,Midtown East,86.9,4,tag,0,40.7635794,block,-73.9679752,0.0,yes,266236226,,way,10065,14.5,0.934,2.09,-1815.69
127 East 62nd Street,0.941,1042031,22304,,4.5,Turtle Bay / Sutton,87.3,4,tag,0,40.7645301,block,-73.9673785,0.0,yes,266236232,,way,10065,15.8,0.908,52.39,-1710.57
128 East 62nd Street,0.904,1042004,22306,,7.6,Turtle Bay / Sutton,118.7,6,tag,0,40.7641707,block,-73.9675075,0.0,yes,266236234,,way,10065,21.0,0.895,41.51,-1750.31
132 East 62nd Street,0.989,1042002,22318,,0.9,Turtle Bay / Sutton,114.1,4,tag,0,40.764126,block,-73.9673834,0.0,yes,266236246,,way,10065,17.7,0.93,51.98,-1755.25
132 East 64th Street,0.81,1042119,22319,,9.7,Turtle Bay / Sutton,83.9,4,tag,0,40.7653995,block,-73.9664883,0.0,yes,266236247,,way,10065,15.7,0.8,127.42,-1614.44
134 East 64th Street,0.76,1042119,22323,,14.3,Turtle Bay / Sutton,85.5,5,tag,0,40.7653791,block,-73.9664396,0.0,yes,266236251,,way,10065,15.1,0.75,131.53,-1616.69
786 Lexington Avenue,0.989,1042013,22328,,0.9,Midtown East,120.6,4,tag,0,40.7637177,block,-73.9673851,0.0,yes,266236257,,way,10065,15.2,0.932,51.83,-1800.4
794 Lexington Avenue,0.989,1041999,22332,,0.9,Midtown East,124.1,4,tag,0,40.7639148,block,-73.9672621,0.0,yes,266236261,,way,10065,17.6,0.932,62.2,-1778.6
141 East 63rd Street,0.988,1042125,22364,,0.9,Turtle Bay / Sutton,69.2,4,tag,0,40.764712,block,-73.9658485,0.0,yes,266237341,,way,10065,16.7,0.936,181.36,-1690.46
148 East 63rd Street,0.989,1042054,22374,,0.9,Turtle Bay / Sutton,80.0,4,tag,0,40.7643576,block,-73.9659438,0.0,yes,266237370,,way,10065,13.7,0.947,173.33,-1729.64
150 East 63rd Street,0.989,1042068,22378,,0.9,Turtle Bay / Sutton,80.2,4,tag,0,40.7643365,block,-73.9658943,0.0,yes,266237382,,way,10065,13.4,0.933,177.5,-1731.98
155 East 62nd Street,0.989,1042044,22387,,0.9,Midtown East,79.5,8,tag,0,40.7639903,block,-73.9660191,0.0,yes,266237406,,way,10065,12.5,0.938,166.98,-1770.25
157 East 63rd Street,0.895,1042098,22394,,2.4,Turtle Bay / Sutton,108.0,5,tag,0,40.7645469,block,-73.9654691,0.0,yes,266237415,,way,10065,16.7,0.856,213.34,-1708.71
158 East 64th Street,0.988,1042131,22398,,0.9,Turtle Bay / Sutton,122.0,4,tag,0,40.7650714,block,-73.9657739,0.0,yes,266237419,,way,10065,17.8,0.929,187.64,-1650.71
159 East 61st Street,0.989,1041983,22399,,0.9,Midtown East,108.6,4,tag,0,40.7632638,block,-73.9662886,0.0,yes,266237420,,way,10065,17.2,0.929,144.26,-1850.58
159 East 62nd Street,0.989,1042045,22400,,0.9,Midtown East,85.9,6,tag,0,40.7639335,block,-73.9659298,0.0,yes,266237422,,way,10065,18.7,0.936,174.5,-1776.54
165 East 62nd Street,0.885,1042048,22416,,9.3,Midtown East,82.9,4,tag,0,40.7638639,block,-73.9657809,0.0,yes,266237458,,way,10065,13.7,0.849,187.06,-1784.23
170 East 64th Street,0.866,1042110,22423,,7.3,Turtle Bay / Sutton,119.0,5,tag,0,40.7649356,block,-73.9654095,0.0,yes,266237476,,way,10065,17.9,0.84,218.36,-1665.74
176 East 64th Street,0.874,1042107,22427,,3.0,Turtle Bay / Sutton,150.4,5,tag,0,40.7648353,block,-73.9652278,0.0,yes,266237485,,way,10065,17.7,0.846,233.68,-1676.82
789 Lexington Avenue,0.988,1042015,22433,,0.9,Midtown East,133.6,5,tag,0,40.7636136,block,-73.9668447,0.0,yes,266237499,,way,10065,15.7,0.929,97.38,-1811.91
214 East 61st Street,0.989,1043545,22471,,0.9,Midtown East,78.5,4,tag,0,40.7623532,block,-73.9650491,0.0,yes,266238383,,way,10065,13.8,0.943,248.74,-1951.27
216 East 61st Street,0.989,1043535,22472,,0.9,Midtown East,78.5,4,tag,0,40.7623308,block,-73.9649962,0.0,yes,266238384,,way,10065,13.5,0.93,253.2,-1953.75
236 East 61st Street,0.989,1043527,22490,,0.9,Midtown East,93.5,4,tag,0,40.7620676,block,-73.9643711,0.0,yes,266238402,,way,10065,13.7,0.93,305.9,-1982.85
213 East 61st Street,0.989,1043815,22524,,0.9,Midtown East,86.3,4,tag,0,40.7626402,block,-73.9648306,0.0,yes,266244377,,way,10065,16.6,0.936,267.16,-1919.54
215 East 61st Street,0.989,1043784,22527,,0.9,Midtown East,87.3,4,tag,0,40.762617,block,-73.9647753,0.0,yes,266244383,,way,10065,16.3,0.94,271.82,-1922.1
218 East 62nd Street,0.989,1043810,22532,,0.9,Midtown East,106.3,4,tag,0,40.7629025,block,-73.964454,0.0,yes,266244388,,way,10065,16.5,0.934,298.91,-1890.54
224 East 62nd Street,0.988,1043807,22541,,0.9,Midtown East,88.3,4,tag,0,40.7628407,block,-73.9642575,0.0,yes,266244397,,way,10065,13.5,0.932,315.47,-1897.37
227 East 62nd Street,0.989,1043834,22543,,0.9,Midtown East,73.2,6,tag,0,40.7630754,block,-73.9639789,0.0,yes,266244399,,way,10065,14.1,0.945,338.96,-1871.42
228 East 62nd Street,0.989,1043806,22544,,0.9,Midtown East,79.5,4,tag,0,40.7627953,block,-73.9641264,0.0,yes,266244400,,way,10065,13.0,0.929,326.53,-1902.4
229 East 62nd Street,0.988,1043857,22545,,0.9,Midtown East,73.4,6,tag,0,40.763056,block,-73.9639283,0.0,yes,266244401,,way,10065,14.2,0.941,343.22,-1873.57
238 East 62nd Street,0.989,1043802,22558,,0.9,Midtown East,102.2,4,tag,0,40.7626466,block,-73.9638236,0.0,yes,266244415,,way,10065,17.1,0.929,352.05,-1918.84
245 East 61st Street,0.989,1043792,22564,,0.9,Midtown East,85.5,4,tag,0,40.7622669,block,-73.9639446,0.0,yes,266244424,,way,10065,16.4,0.931,341.84,-1960.82
247 East 61st Street,0.989,1043818,22567,,0.9,Midtown East,87.7,5,tag,0,40.7622464,block,-73.9638897,0.0,yes,266244427,,way,10065,16.1,0.943,346.48,-1963.09
249 East 61st Street,0.988,1043793,22570,,0.9,Midtown East,87.6,5,tag,0,40.762224,block,-73.9638362,0.0,yes,266244434,,way,10065,12.6,0.929,350.98,-1965.57
150 East 65th Street,0.989,1042403,22613,,0.9,Turtle Bay / Sutton,97.7,4,tag,0,40.7654173,block,-73.9646107,0.0,yes,266853192,,way,10065,15.0,0.941,285.7,-1612.46
161 East 65th Street,0.989,1042426,22627,,0.9,Turtle Bay / Sutton,74.9,4,tag,0,40.7657165,block,-73.9643633,0.0,yes,266853206,,way,10065,16.2,0.93,306.55,-1579.39
177 East 64th Street,0.989,1042366,22640,,0.9,Turtle Bay / Sutton,75.3,5,tag,0,40.7651194,block,-73.964878,0.0,yes,266853219,,way,10065,17.7,0.93,263.17,-1645.41
179 East 64th Street,0.988,1042400,22641,,0.9,Turtle Bay / Sutton,71.8,4,tag,0,40.7650937,block,-73.9648344,0.0,yes,266853220,,way,10065,14.3,0.93,266.84,-1648.25
181 East 64th Street,0.988,1042367,22642,,0.9,Turtle Bay / Sutton,68.7,4,tag,0,40.7650736,block,-73.964787,0.0,yes,266853221,,way,10065,14.7,0.94,270.84,-1650.48
183 East 64th Street,0.989,1042401,22643,,0.9,Turtle Bay / Sutton,70.3,4,tag,0,40.7650537,block,-73.9647401,0.0,yes,266853222,,way,10065,14.7,0.939,274.79,-1652.67
185 East 64th Street,0.983,1042368,22644,,0.9,Turtle Bay / Sutton,69.4,5,tag,0,40.7650338,block,-73.9646928,0.0,yes,266853223,,way,10065,14.9,0.931,278.78,-1654.87
847 Lexington Avenue,0.989,1042357,22647,,0.9,Turtle Bay / Sutton,126.6,4,tag,0,40.7654652,block,-73.9654991,0.0,yes,266853226,,way,10065,12.9,0.938,210.81,-1607.17
851 Lexington Avenue,0.989,1042356,22649,,0.9,Turtle Bay / Sutton,122.1,5,tag,0,40.7655454,block,-73.9654404,0.0,yes,266853228,,way,10065,12.9,0.932,215.76,-1598.3
853 Lexington Avenue,0.989,1042380,22650,,0.9,Turtle Bay / Sutton,118.8,4,tag,0,40.7655853,block,-73.9654112,0.0,yes,266853229,,way,10065,13.5,0.934,218.22,-1593.9
855 Lexington Avenue,0.988,1042407,22651,,0.9,Turtle Bay / Sutton,120.6,4,tag,0,40.7656249,block,-73.9653821,0.0,yes,266853230,,way,10065,13.3,0.94,220.67,-1589.52
115 East 64th Street,0.905,1042350,22673,,5.2,Turtle Bay / Sutton,119.4,7,tag,0,40.7659292,block,-73.9667483,0.0,yes,266863948,,way,10065,14.1,0.902,105.51,-1555.86
120 East 65th Street,0.866,1042412,22682,,6.4,Turtle Bay / Sutton,124.9,7,tag,0,40.7661207,block,-73.9662874,0.0,yes,266863957,,way,10065,18.6,0.84,144.36,-1534.69
126 East 65th Street,0.879,1042411,22690,,1.6,Turtle Bay / Sutton,92.3,4,tag,0,40.7660556,block,-73.9660801,0.0,yes,266863975,,way,10065,18.5,0.826,161.83,-1541.89
128 East 65th Street,0.921,1042410,22693,,5.3,Turtle Bay / Sutton,100.0,4,tag,0,40.7660286,block,-73.9660163,0.0,yes,266863978,,way,10065,18.1,0.879,167.21,-1544.87
16 East 65th Street,0.922,1041096,22703,,2.5,Turtle Bay / Sutton,145.1,7,tag,0,40.7674148,block,-73.9693914,0.0,yes,266864001,,way,10065,19.3,0.869,-117.29,-1391.59
743 Madison Avenue,0.988,1041108,22754,,0.9,Turtle Bay / Sutton,89.8,4,tag,0,40.7669959,block,-73.9686296,0.0,yes,266864052,,way,10065,17.3,0.943,-53.07,-1437.92
858 Lexington Avenue,0.989,1042408,22761,,0.9,Turtle Bay / Sutton,77.5,4,tag,0,40.7658162,block,-73.9658458,0.0,yes,266864060,,way,10065,17.4,0.939,181.59,-1568.36
862 Lexington Avenue,0.988,1042383,22763,,0.9,Turtle Bay / Sutton,76.9,4,tag,0,40.7658938,block,-73.965789,0.0,yes,266864062,,way,10065,17.2,0.931,186.38,-1559.78
864 Lexington Avenue,0.988,1042409,22764,,0.9,Turtle Bay / Sutton,76.7,4,tag,0,40.7659315,block,-73.9657615,0.0,yes,266864063,,way,10065,17.0,0.949,188.7,-1555.61
872 Lexington Avenue,0.837,1042452,22765,,3.4,Turtle Bay / Sutton,95.6,4,tag,0,40.7662565,block,-73.9655017,0.0,yes,266864064,,way,10065,15.2,0.798,210.59,-1519.68
880 Lexington Avenue,0.989,1042441,22769,,0.9,Turtle Bay / Sutton,136.2,4,tag,0,40.7664622,block,-73.9653929,0.0,yes,266864068,,way,10065,15.3,0.932,219.76,-1496.93
,0.989,1041155,22788,,0.9,Turtle Bay / Sutton,137.4,6,tag,0,40.7674432,block,-73.9674822,0.0,yes,266864087,,way,,19.2,0.93,43.65,-1388.46
316 East 66th Street,0.989,1044737,22827,,0.9,Turtle Bay / Sutton,84.9,4,tag,0,40.7645021,block,-73.9604565,0.0,yes,266864310,,way,10065,14.3,0.934,635.88,-1713.67
,0.289,1091080,22926,,40.2,Midtown East,227.0,4,tag,0,40.7626569,block,-73.9547006,0.0,yes,266867292,,way,,37.3,0.268,1121.06,-1917.69
416 East 71st Street,0.758,1084298,22937,,2.3,Turtle Bay / Sutton,299.7,15,tag,0,40.7665336,block,-73.9556289,0.0,apartments,266867821,,way,10021,21.0,0.75,1042.81,-1489.03
314 East 69th Street,0.989,1044779,23068,,0.9,Turtle Bay / Sutton,73.8,5,tag,0,40.7665045,block,-73.9593505,0.0,yes,266873422,,way,10065,17.3,0.937,729.11,-1492.25
316 East 69th Street,0.989,1044778,23069,,0.9,Turtle Bay / Sutton,75.2,7,tag,0,40.7664821,block,-73.9592991,0.0,yes,266873423,,way,10065,13.6,0.938,733.43,-1494.73
334 East 69th Street,0.989,1044772,23077,,0.9,Turtle Bay / Sutton,71.4,4,tag,0,40.7662822,block,-73.9588253,0.0,yes,266873431,,way,10065,14.7,0.934,773.37,-1516.83
336 East 69th Street,0.988,1044789,23078,,0.9,Turtle Bay / Sutton,69.7,4,tag,0,40.7662602,block,-73.9587732,0.0,yes,266873432,,way,10065,14.0,0.94,777.77,-1519.27
342 East 69th Street,0.988,1044788,23081,,0.9,Turtle Bay / Sutton,79.1,4,tag,0,40.7661865,block,-73.9586192,0.0,yes,266873435,,way,10065,14.3,0.935,790.75,-1527.41
350 East 69th Street,0.989,1044767,23085,,0.9,Turtle Bay / Sutton,69.1,4,tag,0,40.7661037,block,-73.9584053,0.0,yes,266873439,,way,10065,10.0,0.941,808.78,-1536.56
352 East 69th Street,0.989,1044766,23087,,0.9,Turtle Bay / Sutton,68.7,4,tag,0,40.7660814,block,-73.9583523,0.0,yes,266873441,,way,10065,10.0,0.933,813.24,-1539.04
366 East 69th Street,0.988,1044785,23096,,0.9,Turtle Bay / Sutton,69.7,4,tag,0,40.7659265,block,-73.9579838,0.0,yes,266873450,,way,10065,10.0,0.937,844.3,-1556.17
1437 2nd Avenue,0.988,1044050,23268,,0.9,Turtle Bay / Sutton,128.7,4,tag,0,40.7707249,block,-73.9573188,0.0,apartments,266876453,,way,10021,13.4,0.935,900.36,-1025.58
202 East 75th Street,0.795,1044053,23269,,11.6,Turtle Bay / Sutton,112.0,5,tag,0,40.7713525,block,-73.9588764,0.0,yes,266876455,,way,10021,16.6,0.764,769.07,-956.19
234 East 74th Street,0.988,1044005,23322,,0.9,Turtle Bay / Sutton,88.2,5,tag,0,40.7703568,block,-73.9584315,0.0,terrace,266877373,,way,10021,15.6,0.931,806.57,-1066.29
246 East 74th Street,0.989,1044001,23330,,0.9,Turtle Bay / Sutton,96.8,6,tag,0,40.7702123,block,-73.958122,0.0,yes,266877389,,way,10021,16.5,0.939,832.66,-1082.27
252 East 74th Street,0.989,1044015,23333,,0.9,Turtle Bay / Sutton,89.8,4,tag,0,40.7701612,block,-73.9579535,0.0,yes,266877395,,way,10021,16.5,0.942,846.86,-1087.91
254 East 74th Street,0.989,1044014,23334,,0.9,Turtle Bay / Sutton,89.2,5,tag,0,40.7701394,block,-73.9579017,0.0,apartments,266877397,,way,10021,16.2,0.929,851.23,-1090.33
210 East 72nd Street,0.986,1043954,23368,,0.8,Turtle Bay / Sutton,106.4,5,tag,0,40.7692743,block,-73.9601034,0.0,yes,266877890,,way,10021,13.1,0.941,665.64,-1185.98
214 East 72nd Street,0.986,1043952,23372,,0.8,Turtle Bay / Sutton,99.3,4,tag,0,40.7692357,block,-73.9599839,0.0,yes,266877894,,way,10021,13.4,0.937,675.71,-1190.25
219 East 71st Street,0.67,1043938,23375,,19.7,Turtle Bay / Sutton,155.9,4,tag,0,40.7687998,block,-73.9599356,0.0,yes,266877897,,way,10021,29.3,0.668,679.79,-1238.45
236 East 72nd Street,0.974,1043960,23379,,1.2,Turtle Bay / Sutton,91.1,5,tag,0,40.7689749,block,-73.9593721,0.0,yes,266877901,,way,10021,13.2,0.93,727.28,-1219.09
238 East 72nd Street,0.974,1043950,23380,,1.2,Turtle Bay / Sutton,91.9,5,tag,0,40.7689532,block,-73.9593204,0.0,yes,266877902,,way,10021,13.5,0.936,731.64,-1221.49
255 East 71st Street,0.722,1043957,23390,,12.1,Turtle Bay / Sutton,175.2,5,tag,0,40.7685307,block,-73.9592219,0.0,yes,266877916,,way,10021,17.5,0.709,739.94,-1268.21
1345 2nd Avenue,0.222,1072227,23396,,36.6,Turtle Bay / Sutton,136.9,4,tag,0,40.7680613,block,-73.9592322,0.0,yes,266877953,,way,10021,18.2,0.203,739.08,-1320.11
242 East 71st Street,0.391,1043929,23402,,23.1,Turtle Bay / Sutton,208.2,7,tag,0,40.7681287,block,-73.9594139,0.0,apartments,266877959,,way,10021,19.1,0.353,723.76,-1312.65
,0.692,1043908,23423,,3.3,Turtle Bay / Sutton,386.8,4,tag,0,40.7671223,block,-73.9599596,0.0,service,266878039,,way,,16.9,0.689,677.76,-1423.94
234 East 68th Street,0.988,1043891,23444,,0.9,Turtle Bay / Sutton,82.6,4,tag,0,40.7665368,block,-73.9613833,0.0,yes,266878928,,way,10065,13.6,0.933,557.75,-1488.69
244 East 68th Street,0.989,1043887,23449,,0.9,Turtle Bay / Sutton,74.4,4,tag,0,40.7664155,block,-73.9611022,0.0,yes,266878933,,way,10065,13.5,0.938,581.44,-1502.09
246 East 68th Street,0.989,1043898,23450,,0.9,Turtle Bay / Sutton,75.3,4,tag,0,40.7663933,block,-73.961049,0.0,yes,266878934,,way,10065,13.7,0.934,585.93,-1504.55
228 East 67th Street,0.988,1085170,23475,,0.9,Turtle Bay / Sutton,112.2,4,tag,0,40.7658373,block,-73.9617066,0.0,yes,266879130,,way,10065,19.3,0.929,530.49,-1566.03
230 East 67th Street,0.989,1085171,23476,,0.9,Turtle Bay / Sutton,109.9,4,tag,0,40.7658131,block,-73.961649,0.0,yes,266879132,,way,10065,19.1,0.936,535.35,-1568.7
232 East 67th Street,0.989,1085172,23477,,0.9,Turtle Bay / Sutton,109.0,4,tag,0,40.7657892,block,-73.9615921,0.0,yes,266879133,,way,10065,19.2,0.935,540.14,-1571.34
236 East 67th Street,0.988,1085174,23479,,0.9,Turtle Bay / Sutton,111.1,4,tag,0,40.7657417,block,-73.9614791,0.0,yes,266879135,,way,10065,19.2,0.935,549.68,-1576.6
238 East 67th Street,0.988,1085175,23480,,0.9,Turtle Bay / Sutton,110.2,4,tag,0,40.7657175,block,-73.9614216,0.0,yes,266879136,,way,10065,19.2,0.936,554.52,-1579.27
160 East 70th Street,0.989,1042526,23499,,0.9,Turtle Bay / Sutton,119.4,6,tag,0,40.7686905,block,-73.9626928,0.0,yes,266879268,,way,10021,17.6,0.933,447.36,-1250.53
151 East 71st Street,0.988,1042808,23528,,0.9,Turtle Bay / Sutton,69.5,5,tag,0,40.7697998,block,-73.9623993,0.0,yes,266879664,,way,10021,14.0,0.937,472.1,-1127.87
153 East 71st Street,0.988,1042833,23531,,0.9,Turtle Bay / Sutton,67.5,4,tag,0,40.7697941,block,-73.9623494,0.0,yes,266879667,,way,10021,14.7,0.93,476.31,-1128.5
164 East 71st Street,0.988,1042743,23548,,0.9,Turtle Bay / Sutton,74.2,6,tag,0,40.7692187,block,-73.9619928,0.0,yes,266879686,,way,10021,17.4,0.943,506.37,-1192.13
166 East 71st Street,0.989,1042764,23552,,0.9,Turtle Bay / Sutton,77.4,6,tag,0,40.7692014,block,-73.9619556,0.0,yes,266879690,,way,10021,17.1,0.929,509.5,-1194.05
967 Lexington Avenue,0.988,1042727,23576,,0.9,Turtle Bay / Sutton,139.5,4,tag,0,40.769206,block,-73.962784,0.0,yes,266879714,,way,10021,6.8,0.933,439.68,-1193.54
,0.989,1042809,23587,,0.9,Turtle Bay / Sutton,108.7,4,tag,0,40.7697819,block,-73.9622891,0.0,yes,266879725,,way,,18.3,0.93,481.4,-1129.86
,0.883,1042765,23589,,5.4,Turtle Bay / Sutton,91.2,5,tag,0,40.7692569,block,-73.9620264,0.0,apartments,266879727,,way,,17.2,0.881,503.54,-1187.91
