address,bbl,bbl_source,bin,building_id,building_name,district,footprint_area,footprint_verts,height_source,is_context,lat,lod_tier,lon,match_area_ratio,match_confidence,match_distance_m,min_height,osm_building_type,osm_id,osm_levels,osm_type,postcode,roof_height,x_m,y_m
37-02 47th Avenue,,,,53639,,Queens,3456.6,24,tag,1,40.7416174,block,-73.9279708,,none,,0.0,school,280352569,,way,11101,19.0,3374.22,-4244.12
45-14 38th Street,,,,53640,,Queens,781.0,10,tag,1,40.7436994,block,-73.9273713,,none,,0.0,yes,280352611,,way,11101,13.8,3424.76,-4013.9
,,,,53641,,Queens,440.3,9,tag,1,40.7422189,block,-73.9262667,,none,,0.0,apartments,280352632,,way,,14.1,3517.87,-4177.61
45-15 48th Street,,,,53642,,Queens,452.9,20,tag,1,40.742237,block,-73.9167011,,none,,0.0,apartments,280354284,,way,11377,15.4,4324.19,-4175.6
45-16 49th Street,,,,53643,,Queens,454.7,20,tag,1,40.7421893,block,-73.9162888,,none,,0.0,apartments,280354289,,way,11377,15.7,4358.95,-4180.88
45-22 48th Street,,,,53644,,Queens,237.7,11,tag,1,40.742113,block,-73.9172937,,none,,0.0,yes,280354301,,way,11377,14.7,4274.24,-4189.31
45-25 48th Street,,,,53645,,Queens,455.0,20,tag,1,40.741963,block,-73.9167551,,none,,0.0,apartments,280354313,,way,11377,15.5,4319.64,-4205.9
45-26 48th Street,,,,53646,,Queens,236.2,10,tag,1,40.7420048,block,-73.917315,,none,,0.0,yes,280354319,,way,11377,15.1,4272.44,-4201.28
45-26 49th Street,,,,53647,,Queens,452.2,20,tag,1,40.7419158,block,-73.9163429,,none,,0.0,apartments,280354322,,way,11377,16.1,4354.39,-4211.12
45-34 47th Street,,,,53648,,Queens,531.4,19,tag,1,40.7417336,block,-73.9182922,,none,,0.0,apartments,280354334,,way,11377,21.1,4190.08,-4231.27
45-35 44th Street,,,,53649,,Queens,1272.0,31,tag,1,40.742235,block,-73.9205234,,none,,0.0,yes,280354339,,way,11104,20.0,4001.99,-4175.83
45-35 46th Street,,,,53650,,Queens,518.1,18,tag,1,40.7418431,block,-73.9186984,,none,,0.0,yes,280354343,,way,11377,21.2,4155.83,-4219.16
45-35 47th Street,,,,53651,,Queens,334.7,5,tag,1,40.7418262,block,-73.9177487,,none,,0.0,yes,280354348,,way,11377,16.6,4235.89,-4221.03
45-35 48th Street,,,,53652,,Queens,452.9,19,tag,1,40.741689,block,-73.9168086,,none,,0.0,apartments,280354351,,way,11377,15.5,4315.13,-4236.2
45-36 49th Street,,,,53653,,Queens,454.6,20,tag,1,40.7416411,block,-73.9163957,,none,,0.0,apartments,280354353,,way,11377,16.5,4349.94,-4241.5
45-45 46th Street,,,,53654,,Queens,520.2,18,tag,1,40.7416182,block,-73.9187435,,none,,0.0,yes,280354370,,way,11377,21.2,4152.03,-4244.03
45-45 48th Street,,,,53655,,Queens,453.0,20,tag,1,40.7414154,block,-73.9168648,,none,,0.0,apartments,280354375,,way,11377,15.4,4310.4,-4266.46
45-46 49th Street,,,,53656,,Queens,448.6,21,tag,1,40.7413673,block,-73.9164515,,none,,0.0,apartments,280354380,,way,11377,16.2,4345.23,-4271.77
45-48 47th Street,,,,53657,,Queens,167.5,5,tag,1,40.7415774,block,-73.918303,,none,,0.0,apartments,280354385,,way,11377,13.8,4189.16,-4248.54
45-50 48th Street,,,,53658,,Queens,248.5,13,tag,1,40.7414116,block,-73.9174371,,none,,0.0,yes,280354393,,way,11377,21.2,4262.15,-4266.88
45-55 48th Street,,,,53659,,Queens,453.0,19,tag,1,40.7411371,block,-73.91692,,none,,0.0,apartments,280354413,,way,11377,15.4,4305.74,-4297.23
45-56 49th Street,,,,53660,,Queens,454.7,19,tag,1,40.7410896,block,-73.916506,,none,,0.0,apartments,280354416,,way,11377,16.1,4340.64,-4302.47
45-07 45th Street,,,,53661,Arcadia Sunnyside,Queens,1185.7,5,levels,1,40.7428178,block,-73.9193858,,none,,0.0,apartments,280354480,8,way,11104,26.8,4097.89,-4111.39
,,,,53662,Queens Assembly Hall of Jehovahs Witnesses,Queens,1803.5,10,tag,1,40.7420681,block,-73.920155,,none,,0.0,yes,280354485,,way,,21.8,4033.05,-4194.29
41-07 47th Avenue,,,,53663,,Queens,312.7,8,tag,1,40.7418658,block,-73.9233197,,none,,0.0,yes,280355673,,way,11104,14.5,3766.29,-4216.65
41-11 47th Avenue,,,,53664,,Queens,317.0,8,tag,1,40.7418448,block,-73.9231375,,none,,0.0,yes,280355675,,way,11104,14.2,3781.65,-4218.97
45-14 42nd Street,,,,53665,,Queens,313.6,10,tag,1,40.7430104,block,-73.9227872,,none,,0.0,yes,280355685,,way,11104,15.0,3811.17,-4090.08
45-14 43rd Street,,,,53666,,Queens,399.8,12,tag,1,40.7428923,block,-73.9218938,,none,,0.0,yes,280355687,,way,11104,14.7,3886.48,-4103.15
45-15 42nd Street,,,,53667,,Queens,397.9,12,tag,1,40.7429368,block,-73.9222775,,none,,0.0,yes,280355690,,way,11104,14.9,3854.14,-4098.23
45-16 44th Street,,,,53668,,Queens,599.1,16,tag,1,40.7427284,block,-73.9209366,,none,,0.0,yes,280355694,,way,11104,20.7,3967.17,-4121.27
45-18 42nd Street,,,,53669,,Queens,309.8,10,tag,1,40.7428791,block,-73.9228132,,none,,0.0,yes,280355699,,way,11104,14.5,3808.98,-4104.61
45-19 42nd Street,,,,53670,,Queens,400.5,12,tag,1,40.7427668,block,-73.9223116,,none,,0.0,yes,280355700,,way,11104,14.8,3851.26,-4117.03
45-20 43rd Street,,,,53671,,Queens,400.1,12,tag,1,40.7427224,block,-73.9219273,,none,,0.0,yes,280355705,,way,11104,14.5,3883.65,-4121.93
45-24 42nd Street,,,,53672,,Queens,314.5,10,tag,1,40.7427391,block,-73.9228419,,none,,0.0,yes,280355714,,way,11104,14.6,3806.56,-4120.09
45-25 42nd Street,,,,53673,,Queens,290.1,10,tag,1,40.7426154,block,-73.9223535,,none,,0.0,yes,280355719,,way,11104,14.8,3847.73,-4133.77
45-26 44th Street,,,,53674,,Queens,600.3,16,tag,1,40.7424575,block,-73.9209896,,none,,0.0,yes,280355724,,way,11104,20.2,3962.7,-4151.22
45-28 42nd Street,,,,53675,,Queens,313.1,10,tag,1,40.7426072,block,-73.9228682,,none,,0.0,yes,280355728,,way,11104,14.2,3804.35,-4134.67
45-29 42nd Street,,,,53676,,Queens,294.1,11,tag,1,40.7424792,block,-73.9223792,,none,,0.0,yes,280355733,,way,11104,14.9,3845.57,-4148.83
45-31 41st Street,,,,53677,,Queens,153.3,4,tag,1,40.7425376,block,-73.9233033,,none,,0.0,yes,280355738,,way,11104,12.1,3767.67,-4142.37
45-34 42nd Street,,,,53678,,Queens,311.2,10,tag,1,40.742467,block,-73.9228962,,none,,0.0,yes,280355747,,way,11104,14.4,3801.98,-4150.17
45-35 41st Street,,,,53679,,Queens,156.5,4,tag,1,40.7424829,block,-73.923314,,none,,0.0,yes,280355752,,way,11104,12.2,3766.76,-4148.41
45-35 42nd Street,,,,53680,,Queens,290.9,10,tag,1,40.7423438,block,-73.9224082,,none,,0.0,yes,280355754,,way,11104,15.0,3843.12,-4163.8
45-38 42nd Street,,,,53681,,Queens,313.8,10,tag,1,40.7423365,block,-73.9229232,,none,,0.0,yes,280355762,,way,11104,14.6,3799.71,-4164.61
45-39 42nd Street,,,,53682,,Queens,291.9,8,tag,1,40.742208,block,-73.9224363,,none,,0.0,yes,280355769,,way,11104,15.1,3840.75,-4178.82
45-44 42nd Street,,,,53683,,Queens,312.4,10,tag,1,40.742197,block,-73.9229507,,none,,0.0,yes,280355784,,way,11104,14.4,3797.39,-4180.03
45-48 42nd Street,,,,53684,,Queens,316.3,11,tag,1,40.742065,block,-73.9229778,,none,,0.0,yes,280355796,,way,11104,14.5,3795.1,-4194.62
45-55 41st Street,,,,53685,,Queens,374.2,8,tag,1,40.7419009,block,-73.9234995,,none,,0.0,yes,280355805,,way,11104,14.2,3751.13,-4212.77
47-20 42nd Street,,,,53686,,Queens,995.9,26,tag,1,40.7410189,block,-73.9231912,,none,,0.0,yes,280355806,,way,11104,20.8,3777.12,-4310.3
47-21 41st Street,,,,53687,,Queens,985.2,26,tag,1,40.7409533,block,-73.9236154,,none,,0.0,yes,280355808,,way,11104,21.1,3741.36,-4317.55
47-35 41st Street,,,,53688,,Queens,714.2,5,tag,1,40.7405904,block,-73.9235719,,none,,0.0,apartments,280355811,,way,11104,20.1,3745.02,-4357.68
,,,,53689,,Queens,657.9,21,tag,1,40.7413897,block,-73.923126,,none,,0.0,yes,280355814,,way,,20.7,3782.61,-4269.29
,,,,53690,,Queens,1273.4,24,tag,1,40.7416466,block,-73.9213521,,none,,0.0,yes,280355816,,way,,19.6,3932.14,-4240.89
,,,,53691,,Queens,1227.9,24,tag,1,40.7417542,block,-73.9223188,,none,,0.0,yes,280355818,,way,,20.4,3850.66,-4228.99
,,,,53692,,Queens,962.9,22,tag,1,40.7413742,block,-73.9235306,,none,,0.0,yes,280355820,,way,,21.0,3748.51,-4271.01
,,,,53693,,Queens,905.5,4,tag,1,40.7432586,block,-73.9231262,,none,,0.0,yes,280355822,,way,,26.5,3782.6,-4062.64
,,,,53694,,Queens,363.7,8,tag,1,40.7418379,block,-73.9229528,,none,,0.0,yes,280355833,,way,,14.2,3797.21,-4219.74
45-19 39th Place,,,,53695,,Queens,370.7,20,tag,1,40.7431149,block,-73.9251073,,none,,0.0,yes,280359411,,way,11104,19.8,3615.6,-4078.54
45-25 39th Place,,,,53696,,Queens,353.2,20,tag,1,40.742926,block,-73.9251461,,none,,0.0,yes,280359437,,way,11104,20.5,3612.33,-4099.42
45-41 39th Place,,,,53697,,Queens,1052.7,28,tag,1,40.7425286,block,-73.9252004,,none,,0.0,yes,280359497,,way,11104,19.4,3607.75,-4143.37
45-42 41st Street,,,,53698,,Queens,1000.9,26,tag,1,40.7423201,block,-73.9238801,,none,,0.0,yes,280359503,,way,11104,21.5,3719.05,-4166.42
47-12 41st Street,,,,53699,,Queens,154.6,4,tag,1,40.7413399,block,-73.9240707,,none,,0.0,yes,280359553,,way,11104,12.0,3702.98,-4274.8
47-25 40th Street,,,,53700,,Queens,763.7,25,tag,1,40.7409552,block,-73.9245719,,none,,0.0,yes,280359581,,way,11104,20.1,3660.74,-4317.34
47-32 41st Street,,,,53701,,Queens,415.0,13,tag,1,40.7407451,block,-73.9241954,,none,,0.0,yes,280359590,,way,11104,14.7,3692.47,-4340.58
47-39 40th Street,,,,53702,,Queens,760.7,24,tag,1,40.7405745,block,-73.9246476,,none,,0.0,yes,280359595,,way,11104,20.0,3654.35,-4359.43
47-40 41st Street,,,,53703,,Queens,412.4,12,tag,1,40.740528,block,-73.9242388,,none,,0.0,yes,280359600,,way,11104,15.0,3688.81,-4364.58
,,,,53704,Sun Ray Apartments,Queens,692.3,17,tag,1,40.7419575,block,-73.9239492,,none,,0.0,yes,280359605,,way,,21.3,3713.23,-4206.51
,,,,53705,,Queens,979.9,23,tag,1,40.7402127,block,-73.924713,,none,,0.0,yes,280359608,,way,,19.2,3648.84,-4399.44
,,,,53706,,Queens,1044.9,25,tag,1,40.7401959,block,-73.9243121,,none,,0.0,yes,280359611,,way,,21.3,3682.63,-4401.3
41-15 45th Street,,,,53707,,Queens,1220.6,21,tag,1,40.7460182,block,-73.9188089,,none,,0.0,yes,280363040,,way,11104,19.7,4146.52,-3757.5
41-20 46th Street,,,,53708,,Queens,854.6,20,tag,1,40.7460352,block,-73.9183812,,none,,0.0,yes,280363042,,way,11104,19.2,4182.57,-3755.62
41-30 46th Street,,,,53709,,Queens,1201.8,20,tag,1,40.7455568,block,-73.9184787,,none,,0.0,yes,280363044,,way,11104,19.1,4174.35,-3808.53
41-35 45th Street,,,,53710,,Queens,862.3,20,tag,1,40.7455423,block,-73.9189043,,none,,0.0,yes,280363046,,way,11104,19.7,4138.48,-3810.13
43-06 47th Street,,,,53711,,Queens,160.1,5,tag,1,40.7445747,block,-73.917639,,none,,0.0,yes,280363048,,way,11104,13.2,4245.14,-3917.12
43-12 47th Street,,,,53712,,Queens,158.5,4,tag,1,40.7444297,block,-73.9176684,,none,,0.0,yes,280363052,,way,11104,12.5,4242.65,-3933.15
43-15 45th Street,,,,53713,,Queens,676.1,16,tag,1,40.7444613,block,-73.9191218,,none,,0.0,yes,280363053,,way,11104,20.0,4120.15,-3929.65
43-15 46th Street,,,,53714,,Queens,1093.9,25,tag,1,40.7442868,block,-73.9181777,,none,,0.0,yes,280363055,,way,11104,18.4,4199.73,-3948.95
43-16 47th Street,,,,53715,,Queens,155.1,5,tag,1,40.7442887,block,-73.9177247,,none,,0.0,yes,280363058,,way,11104,15.2,4237.91,-3948.75
43-22 47th Street,,,,53716,,Queens,147.8,4,tag,1,40.7441477,block,-73.9177534,,none,,0.0,yes,280363059,,way,11104,14.8,4235.49,-3964.33
43-28 47th Street,,,,53717,,Queens,145.9,4,tag,1,40.7440112,block,-73.9177811,,none,,0.0,yes,280363060,,way,11104,13.5,4233.15,-3979.43
43-30 46th Street,,,,53718,,Queens,1269.4,36,tag,1,40.7440068,block,-73.9187879,,none,,0.0,yes,280363062,,way,11104,19.5,4148.29,-3979.91
43-31 45th Street,,,,53719,,Queens,1272.3,34,tag,1,40.7440561,block,-73.9192028,,none,,0.0,yes,280363064,,way,11104,19.4,4113.32,-3974.46
43-32 47th Street,,,,53720,,Queens,145.3,4,tag,1,40.7438758,block,-73.9178087,,none,,0.0,yes,280363066,,way,11104,12.2,4230.83,-3994.4
43-33 46th Street,,,,53721,,Queens,1087.4,24,tag,1,40.7438731,block,-73.9182597,,none,,0.0,yes,280363068,,way,11104,18.2,4192.81,-3994.7
43-38 47th Street,,,,53722,,Queens,203.0,5,tag,1,40.7437118,block,-73.9178117,,none,,0.0,yes,280363070,,way,11104,12.2,4230.58,-4012.53
45-07 43rd Avenue,,,,53723,,Queens,237.3,8,tag,1,40.7451825,block,-73.9189111,,none,,0.0,yes,280363077,,way,11104,13.0,4137.91,-3849.91
45-11 43rd Avenue,,,,53724,,Queens,238.6,8,tag,1,40.7451656,block,-73.9187681,,none,,0.0,yes,280363083,,way,11104,13.2,4149.96,-3851.78
45-15 43rd Avenue,,,,53725,,Queens,238.8,8,tag,1,40.7451492,block,-73.9186246,,none,,0.0,yes,280363088,,way,11104,13.1,4162.06,-3853.59
,,,,53726,,Queens,677.7,21,tag,1,40.7446941,block,-73.9186602,,none,,0.0,yes,280363095,,way,,17.5,4159.05,-3903.91
,,,,53727,,Queens,896.1,21,tag,1,40.7446242,block,-73.918087,,none,,0.0,yes,280363097,,way,,19.1,4207.37,-3911.64
,,,,53728,,Queens,267.5,6,tag,1,40.7451389,block,-73.9184736,,none,,0.0,yes,280363102,,way,,12.6,4174.78,-3854.73
,,,,53729,,Queens,265.2,6,tag,1,40.745206,block,-73.9190598,,none,,0.0,yes,280363105,,way,,12.3,4125.37,-3847.31
41-12 49th Street,,,,53730,,Queens,153.4,8,tag,1,40.7458421,block,-73.9155263,,none,,0.0,yes,280364418,,way,11104,15.1,4423.22,-3776.98
41-15 46th Street,,,,53731,,Queens,1056.6,32,tag,1,40.7459605,block,-73.9178332,,none,,0.0,yes,280364425,,way,11104,19.4,4228.77,-3763.89
41-29 46th Street,,,,53732,,Queens,1073.1,32,tag,1,40.7455745,block,-73.9179113,,none,,0.0,yes,280364461,,way,11104,18.7,4222.18,-3806.56
43-10 48th Street,,,,53733,,Queens,136.3,4,tag,1,40.7443352,block,-73.9167621,,none,,0.0,apartments,280364518,,way,11104,14.3,4319.06,-3943.6
43-10 49th Street,,,,53734,,Queens,634.7,19,tag,1,40.7442263,block,-73.9158988,,none,,0.0,yes,280364519,,way,11104,20.6,4391.82,-3955.64
43-16 48th Street,,,,53735,,Queens,235.2,6,tag,1,40.7441598,block,-73.916812,,none,,0.0,apartments,280364523,,way,11104,12.6,4314.85,-3963.0
43-17 48th Street,,,,53736,,Queens,1120.7,33,tag,1,40.7440681,block,-73.9163244,,none,,0.0,apartments,280364526,,way,11104,19.2,4355.95,-3973.14
43-18 49th Street,,,,53737,,Queens,260.7,9,tag,1,40.7440378,block,-73.9159325,,none,,0.0,yes,280364528,,way,11104,15.2,4388.99,-3976.49
43-22 49th Street,,,,53738,,Queens,245.7,8,tag,1,40.7439274,block,-73.9159501,,none,,0.0,yes,280364530,,way,11104,13.9,4387.5,-3988.7
43-26 49th Street,,,,53739,,Queens,278.3,8,tag,1,40.7438177,block,-73.9159751,,none,,0.0,yes,280364533,,way,11104,13.9,4385.39,-4000.82
43-30 48th Street,,,,53740,,Queens,1206.6,32,tag,1,40.7437867,block,-73.9169653,,none,,0.0,apartments,280364535,,way,11104,19.6,4301.93,-4004.25
43-33 48th Street,,,,53741,,Queens,697.2,23,tag,1,40.7436288,block,-73.9164192,,none,,0.0,apartments,280364539,,way,11104,19.0,4347.96,-4021.71
43-34 49th Street,,,,53742,,Queens,777.5,27,tag,1,40.7435901,block,-73.916021,,none,,0.0,yes,280364541,,way,11104,19.8,4381.52,-4025.99
47-08 43rd Avenue,,,,53743,,Queens,145.3,4,tag,1,40.7445872,block,-73.917088,,none,,0.0,apartments,280364559,,way,11104,12.4,4291.58,-3915.74
,,,,53744,,Queens,1215.0,32,tag,1,40.7451722,block,-73.917972,,none,,0.0,yes,280364596,,way,,18.6,4217.06,-3851.05
,,,,53745,,Queens,807.0,5,tag,1,40.7434329,block,-73.9174179,,none,,0.0,yes,280364620,,way,,17.1,4263.77,-4043.37
,,,,53746,,Queens,155.5,5,tag,1,40.7441369,block,-73.91701,,none,,0.0,yes,280364624,,way,,12.3,4298.15,-3965.53
,,,,53747,,Queens,231.4,7,tag,1,40.7445745,block,-73.9172831,,none,,0.0,yes,280364631,,way,,13.1,4275.14,-3917.14
,,,,53748,,Queens,230.3,6,tag,1,40.7445117,block,-73.9167415,,none,,0.0,apartments,280364633,,way,,12.1,4320.79,-3924.09
,,,,53749,,Queens,200.0,6,tag,1,40.7447963,block,-73.9156931,,none,,0.0,yes,280364634,,way,,12.5,4409.16,-3892.61
41-15 44th Street,,,,53750,,Queens,976.1,30,tag,1,40.7461685,block,-73.9197301,,none,,0.0,yes,280365428,,way,11104,19.6,4068.86,-3740.88
41-25 44th Street,,,,53751,,Queens,650.6,15,tag,1,40.7458369,block,-73.9197949,,none,,0.0,yes,280365438,,way,11104,19.3,4063.41,-3777.55
41-26 44th Street,,,,53752,,Queens,238.3,4,levels,1,40.7460656,block,-73.9202487,,none,,0.0,yes,280365440,7,way,11104,23.6,4025.15,-3752.27
41-32 44th Street,,,,53753,,Queens,371.3,5,tag,1,40.7458439,block,-73.9203142,,none,,0.0,yes,280365447,,way,11104,20.2,4019.63,-3776.78
41-41 44th Street,,,,53754,,Queens,684.8,14,tag,1,40.74556,block,-73.9198462,,none,,0.0,yes,280365450,,way,11104,13.9,4059.08,-3808.17
43-09 43rd Street,,,,53755,,Queens,590.1,16,tag,1,40.7448104,block,-73.9209226,,none,,0.0,apartments,280365458,,way,11104,19.1,3968.34,-3891.06
43-10 44th Street,,,,53756,,Queens,576.7,16,tag,1,40.7447631,block,-73.9205287,,none,,0.0,yes,280365461,,way,11104,18.8,4001.55,-3896.28
43-15 44th Street,,,,53757,,Queens,342.4,12,tag,1,40.7445336,block,-73.9200637,,none,,0.0,yes,280365470,,way,11104,13.5,4040.75,-3921.66
43-22 45th Street,,,,53758,,Queens,789.0,22,tag,1,40.7443519,block,-73.9196743,,none,,0.0,yes,280365482,,way,11104,18.7,4073.57,-3941.75
43-25 43rd Street,,,,53759,,Queens,980.2,37,tag,1,40.7443503,block,-73.9210151,,none,,0.0,apartments,280365484,,way,11104,19.8,3960.55,-3941.93
43-25 44th Street,,,,53760,,Queens,629.8,20,tag,1,40.7443248,block,-73.9200889,,none,,0.0,yes,280365486,,way,11104,13.2,4038.62,-3944.75
43-30 44th Street,,,,53761,,Queens,984.2,31,tag,1,40.7443037,block,-73.920625,,none,,0.0,yes,280365487,,way,11104,18.9,3993.43,-3947.08
43-42 45th Street,,,,53762,,Queens,480.5,16,tag,1,40.7438554,block,-73.9197921,,none,,0.0,yes,280365509,,way,11104,20.1,4063.64,-3996.65
44-11 Queens Boulevard,,,,53763,,Queens,514.1,14,tag,1,40.7436631,block,-73.9198318,,none,,0.0,yes,280365517,,way,11104,19.5,4060.29,-4017.91
,,,,53764,Foster Gardens,Queens,1014.2,12,tag,1,40.7453445,block,-73.9194877,,none,,0.0,apartments,280365520,,way,,19.4,4089.3,-3832.0
,,,,53765,,Queens,1129.3,27,tag,1,40.7455485,block,-73.9207704,,none,,0.0,apartments,280365524,,way,,19.9,3981.17,-3809.44
,,,,53766,,Queens,1120.1,28,tag,1,40.7455006,block,-73.9203862,,none,,0.0,yes,280365526,,way,,19.4,4013.56,-3814.74
,,,,53767,,Queens,892.2,26,tag,1,40.7447964,block,-73.9199957,,none,,0.0,yes,280365530,,way,,19.4,4046.48,-3892.6
,,,,53768,,Queens,1018.2,29,tag,1,40.7447318,block,-73.9196034,,none,,0.0,yes,280365532,,way,,19.6,4079.54,-3899.75
,,,,53769,,Queens,231.6,7,tag,1,40.7466551,block,-73.9206385,,none,,0.0,apartments,280365550,,way,,13.2,3992.3,-3687.08
43-13 41st Street,,,,53770,,Queens,270.5,4,tag,1,40.7449586,block,-73.9228108,,none,,0.0,yes,280368449,,way,11104,12.7,3809.18,-3874.66
43-19 39th Place,,,,53771,,Queens,614.8,17,tag,1,40.745041,block,-73.9247034,,none,,0.0,yes,280368460,,way,11104,14.2,3649.65,-3865.55
43-19 41st Street,,,,53772,,Queens,269.6,4,tag,1,40.7448223,block,-73.9228379,,none,,0.0,yes,280368461,,way,11104,12.9,3806.9,-3889.74
43-23 40th Street,,,,53773,,Queens,752.1,24,tag,1,40.7448357,block,-73.9237915,,none,,0.0,yes,280368473,,way,11104,20.3,3726.51,-3888.26
43-23 41st Street,,,,53774,,Queens,269.1,4,tag,1,40.7446879,block,-73.9228646,,none,,0.0,yes,280368475,,way,11104,13.0,3804.64,-3904.59
43-23 42nd Street,,,,53775,The Life 42,Queens,929.4,34,tag,1,40.7445698,block,-73.9219537,,none,,0.0,apartments,280368477,6,way,11104,18.9,3881.43,-3917.66
43-24 43rd Street,,,,53776,,Queens,916.0,32,tag,1,40.7445199,block,-73.9215668,,none,,0.0,apartments,280368484,,way,11104,19.1,3914.05,-3923.18
43-29 39th Place,,,,53777,,Queens,610.4,16,tag,1,40.7447838,block,-73.9247535,,none,,0.0,yes,280368492,,way,11104,13.3,3645.42,-3894.0
43-29 41st Street,,,,53778,,Queens,269.7,4,tag,1,40.7445514,block,-73.9228918,,none,,0.0,yes,280368496,,way,11104,13.2,3802.35,-3919.69
43-33 41st Street,,,,53779,,Queens,269.8,4,tag,1,40.7444163,block,-73.9229193,,none,,0.0,yes,280368508,,way,11104,13.1,3800.03,-3934.63
43-33 42nd Street,,,,53780,,Queens,179.0,5,tag,1,40.7443201,block,-73.9219712,,none,,0.0,yes,280368509,,way,11104,18.7,3879.95,-3945.27
43-35 42nd Street,,,,53781,,Queens,264.4,10,tag,1,40.7442407,block,-73.9220115,,none,,0.0,yes,280368518,,way,11104,14.6,3876.56,-3954.05
43-39 39th Place,,,,53782,,Queens,605.9,16,tag,1,40.7445271,block,-73.9248039,,none,,0.0,yes,280368528,,way,11104,14.2,3641.17,-3922.38
43-39 41st Street,,,,53783,,Queens,272.0,4,tag,1,40.7442806,block,-73.9229474,,none,,0.0,yes,280368532,,way,11104,12.9,3797.66,-3949.64
43-39 42nd Street,,,,53784,,Queens,261.6,10,tag,1,40.7441325,block,-73.9220354,,none,,0.0,yes,280368533,,way,11104,13.8,3874.54,-3966.02
43-40 40th Street,,,,53785,,Queens,177.8,16,tag,1,40.7444003,block,-73.9244176,,none,,0.0,yes,280368535,,way,11104,13.5,3673.74,-3936.4
43-45 42nd Street,,,,53786,,Queens,262.6,10,tag,1,40.7440248,block,-73.9220553,,none,,0.0,yes,280368540,,way,11104,14.4,3872.87,-3977.93
,,,,53787,,Queens,375.8,12,tag,1,40.7438965,block,-73.9220744,,none,,0.0,yes,280368544,,way,,13.4,3871.26,-3992.1
,,,,53788,,Queens,822.3,17,tag,1,40.7453043,block,-73.9242296,,none,,0.0,yes,280368545,,way,,19.7,3689.58,-3836.44
,,,,53789,,Queens,834.7,20,tag,1,40.7451997,block,-73.923303,,none,,0.0,yes,280368546,,way,,19.2,3767.69,-3848.0
,,,,53790,,Queens,1385.4,24,tag,1,40.7451545,block,-73.9225708,,none,,0.0,yes,280368548,,way,,20.7,3829.41,-3853.01
,,,,53791,,Queens,313.5,24,tag,1,40.745059,block,-73.9242816,,none,,0.0,yes,280368550,,way,,12.9,3685.2,-3863.56
43-07 42nd Street,,,,53792,Queens Renoir,Queens,997.0,28,tag,1,40.7450048,block,-73.9218426,,none,,0.0,apartments,280368552,6,way,11104,19.5,3890.79,-3869.56
,,,,53793,,Queens,804.3,28,tag,1,40.7453476,block,-73.9246256,,none,,0.0,yes,280368554,,way,,19.4,3656.21,-3831.66
,,,,53794,,Queens,1018.7,31,tag,1,40.7452099,block,-73.923715,,none,,0.0,yes,280368556,,way,,19.4,3732.96,-3846.88
41-07 42nd Street,,,,53795,,Queens,872.0,18,tag,1,40.7466763,block,-73.9215392,,none,,0.0,apartments,280369200,,way,11104,21.0,3916.37,-3684.74
41-19 41st Street,,,,53796,,Queens,663.6,12,tag,1,40.7464555,block,-73.9225237,,none,,0.0,apartments,280369202,,way,11104,19.6,3833.38,-3709.15
41-21 42nd Street,,,,53797,,Queens,812.6,20,tag,1,40.7463126,block,-73.9215846,,none,,0.0,apartments,280369204,,way,11104,21.5,3912.54,-3724.95
41-22 42nd Street,,,,53798,,Queens,900.3,28,tag,1,40.7463278,block,-73.9221253,,none,,0.0,apartments,280369208,,way,11104,19.6,3866.97,-3723.27
41-29 41st Street,,,,53799,,Queens,655.6,12,tag,1,40.7461841,block,-73.9225746,,none,,0.0,apartments,280369219,,way,11104,18.9,3829.1,-3739.16
41-30 43rd Street,,,,53800,,Queens,223.0,9,tag,1,40.7460447,block,-73.9212643,,none,,0.0,apartments,280369221,,way,11104,14.7,3939.54,-3754.58
41-34 43rd Street,,,,53801,,Queens,230.0,8,tag,1,40.7459384,block,-73.9212835,,none,,0.0,apartments,280369230,,way,11104,13.8,3937.93,-3766.32
40-01 43rd Avenue,,,,53802,,Queens,2269.4,17,tag,1,40.7459056,block,-73.9233734,,none,,0.0,school,280369233,1,way,11104,22.5,3761.76,-3769.95
